,corpus,model,topic,rater,intrusion,confidence
3482,wikitext,dvae,48,18,1,1
3483,wikitext,dvae,48,25,1,1
3484,wikitext,dvae,48,37,0,0
3485,wikitext,dvae,48,41,1,0
3486,wikitext,dvae,48,44,0,0
3487,wikitext,dvae,48,48,0,0
3488,wikitext,dvae,48,50,0,0
3489,wikitext,dvae,48,63,0,0
3490,wikitext,dvae,48,64,0,0
3491,wikitext,dvae,48,68,0,0
3492,wikitext,dvae,48,72,0,1
3493,wikitext,dvae,48,80,1,0
3494,wikitext,dvae,48,89,0,0
3495,wikitext,dvae,48,91,0,0
3496,wikitext,dvae,48,103,0,1
3497,wikitext,dvae,48,106,0,0
3498,wikitext,dvae,48,108,0,1
3499,wikitext,dvae,48,112,1,0
3500,wikitext,dvae,48,113,0,0
3501,wikitext,dvae,48,118,1,0
3502,wikitext,dvae,48,120,1,1
3503,wikitext,dvae,48,121,1,1
3504,wikitext,dvae,48,130,1,0
3505,wikitext,dvae,48,139,0,0
3506,wikitext,dvae,48,143,1,1
3507,wikitext,dvae,48,147,1,0
3508,wikitext,dvae,48,151,0,0
3509,wikitext,dvae,48,152,0,1
3510,wikitext,dvae,48,153,0,0
3511,wikitext,dvae,48,157,0,0
3512,wikitext,dvae,46,4,1,0
3513,wikitext,dvae,46,10,1,1
3514,wikitext,dvae,46,13,1,0
3515,wikitext,dvae,46,19,0,0
3516,wikitext,dvae,46,24,0,0
3517,wikitext,dvae,46,25,0,0
3518,wikitext,dvae,46,31,0,0
3519,wikitext,dvae,46,32,0,0
3520,wikitext,dvae,46,33,1,0
3521,wikitext,dvae,46,37,0,0
3522,wikitext,dvae,46,42,1,1
3523,wikitext,dvae,46,43,0,1
3524,wikitext,dvae,46,49,1,0
3525,wikitext,dvae,46,51,1,0
3526,wikitext,dvae,46,55,1,0
3527,wikitext,dvae,46,57,0,0
3528,wikitext,dvae,46,64,0,0
3529,wikitext,dvae,46,74,0,1
3530,wikitext,dvae,46,75,0,1
3531,wikitext,dvae,46,77,0,0
3532,wikitext,dvae,46,82,0,1
3533,wikitext,dvae,46,83,0,0
3534,wikitext,dvae,46,86,0,1
3535,wikitext,dvae,46,87,0,1
3536,wikitext,dvae,46,91,0,0
3537,wikitext,dvae,46,93,0,1
3538,wikitext,dvae,46,94,0,0
3539,wikitext,dvae,46,95,0,1
3540,wikitext,dvae,46,100,0,0
3541,wikitext,dvae,46,104,0,1
3542,wikitext,dvae,46,108,0,1
3543,wikitext,dvae,46,110,0,1
3544,wikitext,dvae,46,112,0,1
3545,wikitext,dvae,46,124,1,1
3546,wikitext,dvae,46,127,0,0
3547,wikitext,dvae,46,128,0,1
3548,wikitext,dvae,46,130,0,1
3549,wikitext,dvae,46,131,0,0
3550,wikitext,dvae,46,132,0,0
3551,wikitext,dvae,46,133,0,0
3552,wikitext,dvae,46,137,0,1
3553,wikitext,dvae,46,140,1,1
3554,wikitext,dvae,46,143,0,1
3555,wikitext,dvae,46,151,0,1
3556,wikitext,dvae,46,155,0,0
3557,wikitext,dvae,46,157,0,0
3558,wikitext,dvae,15,7,1,1
3559,wikitext,dvae,15,15,1,1
3560,wikitext,dvae,15,23,1,1
3561,wikitext,dvae,15,26,1,0
3562,wikitext,dvae,15,30,1,1
3563,wikitext,dvae,15,31,1,1
3564,wikitext,dvae,15,33,1,1
3565,wikitext,dvae,15,34,1,1
3566,wikitext,dvae,15,35,0,1
3567,wikitext,dvae,15,42,1,1
3568,wikitext,dvae,15,45,1,1
3569,wikitext,dvae,15,47,1,1
3570,wikitext,dvae,15,60,1,1
3571,wikitext,dvae,15,63,1,1
3572,wikitext,dvae,15,64,1,1
3573,wikitext,dvae,15,66,1,1
3574,wikitext,dvae,15,69,1,0
3575,wikitext,dvae,15,70,1,1
3576,wikitext,dvae,15,77,1,1
3577,wikitext,dvae,15,80,1,1
3578,wikitext,dvae,15,86,1,1
3579,wikitext,dvae,15,89,1,1
3580,wikitext,dvae,15,91,1,1
3581,wikitext,dvae,15,97,1,1
3582,wikitext,dvae,15,102,1,1
3583,wikitext,dvae,15,110,1,1
3584,wikitext,dvae,15,114,1,1
3585,wikitext,dvae,15,119,1,1
3586,wikitext,dvae,15,120,1,1
3587,wikitext,dvae,15,121,1,1
3588,wikitext,dvae,15,125,1,1
3589,wikitext,dvae,15,127,0,1
3590,wikitext,dvae,15,128,1,1
3591,wikitext,dvae,15,129,1,1
3592,wikitext,dvae,15,132,1,1
3593,wikitext,dvae,15,133,1,1
3594,wikitext,dvae,15,137,1,1
3595,wikitext,dvae,15,138,1,1
3596,wikitext,dvae,15,145,1,1
3597,wikitext,dvae,15,146,1,1
3598,wikitext,dvae,15,148,1,1
3599,wikitext,dvae,15,152,1,1
3600,wikitext,dvae,15,155,1,1
3601,wikitext,dvae,12,1,1,1
3602,wikitext,dvae,12,9,1,1
3603,wikitext,dvae,12,11,1,1
3604,wikitext,dvae,12,13,1,1
3605,wikitext,dvae,12,15,1,1
3606,wikitext,dvae,12,16,1,1
3607,wikitext,dvae,12,25,1,1
3608,wikitext,dvae,12,26,1,1
3609,wikitext,dvae,12,27,1,1
3610,wikitext,dvae,12,29,1,1
3611,wikitext,dvae,12,33,1,1
3612,wikitext,dvae,12,37,1,1
3613,wikitext,dvae,12,38,1,1
3614,wikitext,dvae,12,41,1,1
3615,wikitext,dvae,12,43,1,1
3616,wikitext,dvae,12,48,1,1
3617,wikitext,dvae,12,51,1,1
3618,wikitext,dvae,12,52,1,1
3619,wikitext,dvae,12,59,1,1
3620,wikitext,dvae,12,62,1,1
3621,wikitext,dvae,12,63,1,1
3622,wikitext,dvae,12,70,1,1
3623,wikitext,dvae,12,73,1,1
3624,wikitext,dvae,12,74,1,1
3625,wikitext,dvae,12,79,0,1
3626,wikitext,dvae,12,92,0,1
3627,wikitext,dvae,12,96,1,1
3628,wikitext,dvae,12,97,0,1
3629,wikitext,dvae,12,107,1,1
3630,wikitext,dvae,12,114,1,1
3631,wikitext,dvae,12,117,1,1
3632,wikitext,dvae,12,125,1,1
3633,wikitext,dvae,12,135,1,1
3634,wikitext,dvae,12,136,0,0
3635,wikitext,dvae,12,138,1,1
3636,wikitext,dvae,12,142,1,1
3637,wikitext,dvae,12,147,1,1
3638,wikitext,dvae,12,150,0,1
3639,wikitext,dvae,12,151,1,1
3640,wikitext,dvae,12,153,1,1
3641,wikitext,dvae,12,156,1,1
3642,wikitext,dvae,12,158,1,1
3643,wikitext,dvae,12,159,1,1
3644,wikitext,dvae,43,3,0,1
3645,wikitext,dvae,43,7,0,1
3646,wikitext,dvae,43,21,1,1
3647,wikitext,dvae,43,22,0,1
3648,wikitext,dvae,43,28,0,1
3649,wikitext,dvae,43,29,1,1
3650,wikitext,dvae,43,40,1,1
3651,wikitext,dvae,43,42,1,1
3652,wikitext,dvae,43,50,1,1
3653,wikitext,dvae,43,58,0,1
3654,wikitext,dvae,43,68,0,1
3655,wikitext,dvae,43,71,1,1
3656,wikitext,dvae,43,83,0,1
3657,wikitext,dvae,43,86,0,1
3658,wikitext,dvae,43,87,0,1
3659,wikitext,dvae,43,88,1,1
3660,wikitext,dvae,43,99,0,1
3661,wikitext,dvae,43,104,1,0
3662,wikitext,dvae,43,108,0,0
3663,wikitext,dvae,43,110,1,1
3664,wikitext,dvae,43,113,1,1
3665,wikitext,dvae,43,115,0,1
3666,wikitext,dvae,43,118,1,1
3667,wikitext,dvae,43,120,1,1
3668,wikitext,dvae,43,122,1,0
3669,wikitext,dvae,43,130,1,1
3670,wikitext,dvae,43,144,1,1
3671,wikitext,dvae,43,146,1,1
3672,wikitext,dvae,43,151,0,0
3673,wikitext,dvae,43,152,1,1
3674,wikitext,dvae,43,154,1,1
3675,wikitext,dvae,43,158,1,1
3676,wikitext,dvae,39,1,0,0
3677,wikitext,dvae,39,3,0,1
3678,wikitext,dvae,39,6,0,1
3679,wikitext,dvae,39,7,0,1
3680,wikitext,dvae,39,14,1,1
3681,wikitext,dvae,39,18,1,1
3682,wikitext,dvae,39,27,0,1
3683,wikitext,dvae,39,28,0,0
3684,wikitext,dvae,39,31,0,0
3685,wikitext,dvae,39,33,1,1
3686,wikitext,dvae,39,36,0,0
3687,wikitext,dvae,39,41,1,1
3688,wikitext,dvae,39,44,1,1
3689,wikitext,dvae,39,51,1,1
3690,wikitext,dvae,39,55,1,1
3691,wikitext,dvae,39,58,1,1
3692,wikitext,dvae,39,59,0,1
3693,wikitext,dvae,39,63,1,1
3694,wikitext,dvae,39,78,1,1
3695,wikitext,dvae,39,81,1,0
3696,wikitext,dvae,39,86,0,0
3697,wikitext,dvae,39,90,1,0
3698,wikitext,dvae,39,91,1,0
3699,wikitext,dvae,39,101,1,0
3700,wikitext,dvae,39,103,0,1
3701,wikitext,dvae,39,104,1,1
3702,wikitext,dvae,39,114,1,0
3703,wikitext,dvae,39,116,1,1
3704,wikitext,dvae,39,118,1,0
3705,wikitext,dvae,39,122,0,0
3706,wikitext,dvae,39,127,0,0
3707,wikitext,dvae,39,135,1,1
3708,wikitext,dvae,39,136,0,0
3709,wikitext,dvae,39,143,1,1
3710,wikitext,dvae,39,144,1,0
3711,wikitext,dvae,39,145,1,1
3712,wikitext,dvae,39,149,1,1
3713,wikitext,dvae,39,151,1,1
3714,wikitext,dvae,39,153,1,1
3715,wikitext,dvae,39,155,0,1
3716,wikitext,dvae,39,158,1,0
3717,wikitext,dvae,26,0,0,0
3718,wikitext,dvae,26,2,1,0
3719,wikitext,dvae,26,3,0,0
3720,wikitext,dvae,26,7,0,0
3721,wikitext,dvae,26,8,0,0
3722,wikitext,dvae,26,12,1,0
3723,wikitext,dvae,26,13,0,0
3724,wikitext,dvae,26,17,1,1
3725,wikitext,dvae,26,21,0,1
3726,wikitext,dvae,26,22,1,1
3727,wikitext,dvae,26,24,0,0
3728,wikitext,dvae,26,31,1,1
3729,wikitext,dvae,26,37,1,0
3730,wikitext,dvae,26,39,0,0
3731,wikitext,dvae,26,56,1,1
3732,wikitext,dvae,26,60,0,1
3733,wikitext,dvae,26,64,1,0
3734,wikitext,dvae,26,72,0,1
3735,wikitext,dvae,26,84,0,0
3736,wikitext,dvae,26,88,1,1
3737,wikitext,dvae,26,89,1,1
3738,wikitext,dvae,26,92,1,1
3739,wikitext,dvae,26,99,1,0
3740,wikitext,dvae,26,108,1,1
3741,wikitext,dvae,26,113,1,0
3742,wikitext,dvae,26,124,1,0
3743,wikitext,dvae,26,125,0,0
3744,wikitext,dvae,26,126,1,1
3745,wikitext,dvae,26,131,1,0
3746,wikitext,dvae,26,135,1,1
3747,wikitext,dvae,26,136,1,1
3748,wikitext,dvae,26,137,1,1
3749,wikitext,dvae,26,140,1,1
3750,wikitext,dvae,26,141,1,1
3751,wikitext,dvae,26,143,1,1
3752,wikitext,dvae,26,144,1,0
3753,wikitext,dvae,26,146,1,1
3754,wikitext,dvae,26,147,1,1
3755,wikitext,dvae,26,148,1,0
3756,wikitext,dvae,26,153,0,0
3757,wikitext,dvae,26,155,1,0
3758,wikitext,dvae,2,3,1,0
3759,wikitext,dvae,2,8,0,0
3760,wikitext,dvae,2,12,1,0
3761,wikitext,dvae,2,14,1,0
3762,wikitext,dvae,2,16,1,0
3763,wikitext,dvae,2,22,1,0
3764,wikitext,dvae,2,24,0,0
3765,wikitext,dvae,2,28,0,0
3766,wikitext,dvae,2,29,1,1
3767,wikitext,dvae,2,31,1,0
3768,wikitext,dvae,2,32,1,0
3769,wikitext,dvae,2,33,1,1
3770,wikitext,dvae,2,38,1,1
3771,wikitext,dvae,2,44,1,1
3772,wikitext,dvae,2,46,1,1
3773,wikitext,dvae,2,48,1,1
3774,wikitext,dvae,2,49,1,1
3775,wikitext,dvae,2,52,1,1
3776,wikitext,dvae,2,59,1,1
3777,wikitext,dvae,2,70,1,1
3778,wikitext,dvae,2,71,1,1
3779,wikitext,dvae,2,74,1,1
3780,wikitext,dvae,2,80,1,1
3781,wikitext,dvae,2,82,1,1
3782,wikitext,dvae,2,87,1,1
3783,wikitext,dvae,2,90,1,1
3784,wikitext,dvae,2,92,1,1
3785,wikitext,dvae,2,94,1,1
3786,wikitext,dvae,2,95,1,1
3787,wikitext,dvae,2,96,1,1
3788,wikitext,dvae,2,108,1,1
3789,wikitext,dvae,2,109,1,1
3790,wikitext,dvae,2,122,1,1
3791,wikitext,dvae,2,123,1,1
3792,wikitext,dvae,2,124,0,1
3793,wikitext,dvae,2,125,0,0
3794,wikitext,dvae,2,129,1,1
3795,wikitext,dvae,2,136,1,0
3796,wikitext,dvae,2,138,1,0
3797,wikitext,dvae,2,142,1,1
3798,wikitext,dvae,2,154,1,1
3799,wikitext,dvae,2,158,0,0
3800,wikitext,dvae,5,4,1,1
3801,wikitext,dvae,5,5,1,1
3802,wikitext,dvae,5,7,1,1
3803,wikitext,dvae,5,13,1,1
3804,wikitext,dvae,5,14,1,1
3805,wikitext,dvae,5,15,1,1
3806,wikitext,dvae,5,18,1,1
3807,wikitext,dvae,5,19,1,0
3808,wikitext,dvae,5,23,1,0
3809,wikitext,dvae,5,25,1,1
3810,wikitext,dvae,5,26,1,0
3811,wikitext,dvae,5,29,1,1
3812,wikitext,dvae,5,36,1,1
3813,wikitext,dvae,5,38,1,1
3814,wikitext,dvae,5,41,1,1
3815,wikitext,dvae,5,43,1,1
3816,wikitext,dvae,5,55,1,1
3817,wikitext,dvae,5,65,1,1
3818,wikitext,dvae,5,74,1,1
3819,wikitext,dvae,5,75,1,1
3820,wikitext,dvae,5,77,1,1
3821,wikitext,dvae,5,84,1,1
3822,wikitext,dvae,5,93,0,1
3823,wikitext,dvae,5,101,1,1
3824,wikitext,dvae,5,104,1,1
3825,wikitext,dvae,5,111,1,1
3826,wikitext,dvae,5,112,1,1
3827,wikitext,dvae,5,113,1,1
3828,wikitext,dvae,5,115,1,1
3829,wikitext,dvae,5,116,1,1
3830,wikitext,dvae,5,118,1,1
3831,wikitext,dvae,5,139,0,1
3832,wikitext,dvae,5,143,1,1
3833,wikitext,dvae,5,146,0,1
3834,wikitext,dvae,5,150,0,1
3835,wikitext,dvae,5,152,1,1
3836,wikitext,dvae,5,154,0,1
3837,wikitext,dvae,5,155,0,0
3838,wikitext,dvae,37,0,1,1
3839,wikitext,dvae,37,4,1,1
3840,wikitext,dvae,37,5,1,1
3841,wikitext,dvae,37,7,1,1
3842,wikitext,dvae,37,9,0,1
3843,wikitext,dvae,37,11,1,1
3844,wikitext,dvae,37,15,1,1
3845,wikitext,dvae,37,17,1,1
3846,wikitext,dvae,37,20,1,1
3847,wikitext,dvae,37,25,1,1
3848,wikitext,dvae,37,27,1,1
3849,wikitext,dvae,37,30,1,1
3850,wikitext,dvae,37,31,1,1
3851,wikitext,dvae,37,42,1,1
3852,wikitext,dvae,37,48,1,1
3853,wikitext,dvae,37,49,0,1
3854,wikitext,dvae,37,53,1,1
3855,wikitext,dvae,37,71,1,1
3856,wikitext,dvae,37,83,1,1
3857,wikitext,dvae,37,94,1,1
3858,wikitext,dvae,37,97,1,1
3859,wikitext,dvae,37,112,1,1
3860,wikitext,dvae,37,113,1,1
3861,wikitext,dvae,37,116,1,1
3862,wikitext,dvae,37,119,1,1
3863,wikitext,dvae,37,122,1,1
3864,wikitext,dvae,37,127,1,1
3865,wikitext,dvae,37,130,1,1
3866,wikitext,dvae,37,131,1,1
3867,wikitext,dvae,37,144,1,1
3868,wikitext,dvae,37,150,0,1
3869,wikitext,dvae,37,152,1,1
3870,wikitext,dvae,37,156,1,1
3871,wikitext,dvae,37,158,1,1
3872,wikitext,dvae,25,0,1,1
3873,wikitext,dvae,25,4,1,1
3874,wikitext,dvae,25,5,1,1
3875,wikitext,dvae,25,9,1,1
3876,wikitext,dvae,25,13,1,0
3877,wikitext,dvae,25,15,1,1
3878,wikitext,dvae,25,18,1,1
3879,wikitext,dvae,25,41,1,1
3880,wikitext,dvae,25,43,1,1
3881,wikitext,dvae,25,45,1,1
3882,wikitext,dvae,25,46,1,1
3883,wikitext,dvae,25,50,1,1
3884,wikitext,dvae,25,56,1,1
3885,wikitext,dvae,25,63,1,1
3886,wikitext,dvae,25,64,1,1
3887,wikitext,dvae,25,70,1,1
3888,wikitext,dvae,25,71,1,1
3889,wikitext,dvae,25,78,1,1
3890,wikitext,dvae,25,79,0,1
3891,wikitext,dvae,25,80,1,1
3892,wikitext,dvae,25,82,1,1
3893,wikitext,dvae,25,87,1,1
3894,wikitext,dvae,25,90,1,1
3895,wikitext,dvae,25,94,1,1
3896,wikitext,dvae,25,104,1,1
3897,wikitext,dvae,25,107,1,1
3898,wikitext,dvae,25,108,1,1
3899,wikitext,dvae,25,112,1,1
3900,wikitext,dvae,25,116,1,1
3901,wikitext,dvae,25,120,1,1
3902,wikitext,dvae,25,127,1,1
3903,wikitext,dvae,25,128,1,1
3904,wikitext,dvae,25,136,1,1
3905,wikitext,dvae,25,140,1,1
3906,wikitext,dvae,25,143,1,1
3907,wikitext,dvae,25,146,1,1
3908,wikitext,dvae,25,153,1,1
3909,wikitext,dvae,25,156,1,1
3910,wikitext,dvae,49,1,1,1
3911,wikitext,dvae,49,3,0,0
3912,wikitext,dvae,49,11,1,1
3913,wikitext,dvae,49,18,0,1
3914,wikitext,dvae,49,21,1,1
3915,wikitext,dvae,49,26,1,0
3916,wikitext,dvae,49,32,1,1
3917,wikitext,dvae,49,37,1,1
3918,wikitext,dvae,49,41,1,1
3919,wikitext,dvae,49,48,1,1
3920,wikitext,dvae,49,52,1,1
3921,wikitext,dvae,49,54,1,1
3922,wikitext,dvae,49,56,1,1
3923,wikitext,dvae,49,57,1,1
3924,wikitext,dvae,49,64,1,1
3925,wikitext,dvae,49,65,1,0
3926,wikitext,dvae,49,67,1,1
3927,wikitext,dvae,49,69,1,1
3928,wikitext,dvae,49,70,1,1
3929,wikitext,dvae,49,74,1,1
3930,wikitext,dvae,49,76,1,1
3931,wikitext,dvae,49,79,1,1
3932,wikitext,dvae,49,83,1,1
3933,wikitext,dvae,49,85,1,1
3934,wikitext,dvae,49,86,0,0
3935,wikitext,dvae,49,102,1,1
3936,wikitext,dvae,49,103,1,1
3937,wikitext,dvae,49,105,1,1
3938,wikitext,dvae,49,109,1,1
3939,wikitext,dvae,49,115,1,1
3940,wikitext,dvae,49,116,1,1
3941,wikitext,dvae,49,117,1,1
3942,wikitext,dvae,49,118,1,1
3943,wikitext,dvae,49,119,1,1
3944,wikitext,dvae,49,121,1,1
3945,wikitext,dvae,49,122,1,1
3946,wikitext,dvae,49,123,1,1
3947,wikitext,dvae,49,125,1,1
3948,wikitext,dvae,49,126,1,1
3949,wikitext,dvae,49,130,1,1
3950,wikitext,dvae,49,132,0,1
3951,wikitext,dvae,49,133,1,1
3952,wikitext,dvae,49,134,1,1
3953,wikitext,dvae,49,142,1,1
3954,wikitext,dvae,49,143,1,1
3955,wikitext,dvae,49,144,1,1
3956,wikitext,dvae,49,159,1,1
3957,wikitext,dvae,30,1,1,1
3958,wikitext,dvae,30,3,1,1
3959,wikitext,dvae,30,8,1,1
3960,wikitext,dvae,30,14,1,1
3961,wikitext,dvae,30,16,1,1
3962,wikitext,dvae,30,23,1,1
3963,wikitext,dvae,30,25,1,1
3964,wikitext,dvae,30,28,1,1
3965,wikitext,dvae,30,35,1,1
3966,wikitext,dvae,30,42,0,1
3967,wikitext,dvae,30,43,0,1
3968,wikitext,dvae,30,44,1,1
3969,wikitext,dvae,30,46,0,1
3970,wikitext,dvae,30,47,1,1
3971,wikitext,dvae,30,49,0,1
3972,wikitext,dvae,30,53,0,1
3973,wikitext,dvae,30,57,0,1
3974,wikitext,dvae,30,58,1,1
3975,wikitext,dvae,30,63,1,1
3976,wikitext,dvae,30,72,0,1
3977,wikitext,dvae,30,75,0,1
3978,wikitext,dvae,30,76,0,1
3979,wikitext,dvae,30,77,1,1
3980,wikitext,dvae,30,78,1,1
3981,wikitext,dvae,30,81,1,0
3982,wikitext,dvae,30,85,1,1
3983,wikitext,dvae,30,90,1,0
3984,wikitext,dvae,30,92,1,1
3985,wikitext,dvae,30,95,1,1
3986,wikitext,dvae,30,99,1,1
3987,wikitext,dvae,30,101,1,1
3988,wikitext,dvae,30,103,1,1
3989,wikitext,dvae,30,107,1,1
3990,wikitext,dvae,30,110,1,1
3991,wikitext,dvae,30,112,1,1
3992,wikitext,dvae,30,113,1,1
3993,wikitext,dvae,30,122,1,0
3994,wikitext,dvae,30,123,1,1
3995,wikitext,dvae,30,126,1,1
3996,wikitext,dvae,30,131,1,1
3997,wikitext,dvae,30,133,1,1
3998,wikitext,dvae,30,134,1,1
3999,wikitext,dvae,30,148,1,1
4000,wikitext,dvae,30,151,1,1
4001,wikitext,dvae,30,159,1,0
4002,wikitext,etm,22,1,1,1
4003,wikitext,etm,22,6,1,1
4004,wikitext,etm,22,9,0,0
4005,wikitext,etm,22,11,0,1
4006,wikitext,etm,22,14,1,1
4007,wikitext,etm,22,17,0,1
4008,wikitext,etm,22,19,1,1
4009,wikitext,etm,22,24,0,1
4010,wikitext,etm,22,28,0,1
4011,wikitext,etm,22,31,0,1
4012,wikitext,etm,22,32,1,1
4013,wikitext,etm,22,35,0,1
4014,wikitext,etm,22,46,0,1
4015,wikitext,etm,22,49,1,1
4016,wikitext,etm,22,52,1,1
4017,wikitext,etm,22,56,1,1
4018,wikitext,etm,22,63,0,1
4019,wikitext,etm,22,69,1,0
4020,wikitext,etm,22,75,0,1
4021,wikitext,etm,22,77,0,1
4022,wikitext,etm,22,86,1,1
4023,wikitext,etm,22,96,1,1
4024,wikitext,etm,22,99,1,1
4025,wikitext,etm,22,105,1,1
4026,wikitext,etm,22,117,0,1
4027,wikitext,etm,22,118,1,1
4028,wikitext,etm,22,124,1,1
4029,wikitext,etm,22,128,1,1
4030,wikitext,etm,22,129,1,1
4031,wikitext,etm,22,130,1,1
4032,wikitext,etm,22,132,1,1
4033,wikitext,etm,22,134,1,1
4034,wikitext,etm,22,137,0,1
4035,wikitext,etm,22,140,1,1
4036,wikitext,etm,22,144,0,1
4037,wikitext,etm,22,148,0,1
4038,wikitext,etm,22,149,1,1
4039,wikitext,etm,22,150,0,1
4040,wikitext,etm,22,151,0,1
4041,wikitext,etm,22,152,0,1
4042,wikitext,etm,22,154,1,1
4043,wikitext,etm,22,159,0,1
4044,wikitext,etm,35,0,0,1
4045,wikitext,etm,35,7,1,1
4046,wikitext,etm,35,16,0,1
4047,wikitext,etm,35,21,0,1
4048,wikitext,etm,35,25,0,1
4049,wikitext,etm,35,26,0,1
4050,wikitext,etm,35,27,0,1
4051,wikitext,etm,35,33,0,1
4052,wikitext,etm,35,34,0,1
4053,wikitext,etm,35,36,0,1
4054,wikitext,etm,35,41,0,1
4055,wikitext,etm,35,42,1,1
4056,wikitext,etm,35,43,1,1
4057,wikitext,etm,35,45,1,1
4058,wikitext,etm,35,46,1,1
4059,wikitext,etm,35,49,0,1
4060,wikitext,etm,35,53,1,1
4061,wikitext,etm,35,56,0,1
4062,wikitext,etm,35,58,0,1
4063,wikitext,etm,35,60,0,1
4064,wikitext,etm,35,61,0,1
4065,wikitext,etm,35,69,1,1
4066,wikitext,etm,35,79,0,1
4067,wikitext,etm,35,83,1,1
4068,wikitext,etm,35,85,1,1
4069,wikitext,etm,35,88,1,1
4070,wikitext,etm,35,89,1,0
4071,wikitext,etm,35,92,0,1
4072,wikitext,etm,35,94,0,1
4073,wikitext,etm,35,102,0,1
4074,wikitext,etm,35,105,0,1
4075,wikitext,etm,35,112,0,1
4076,wikitext,etm,35,113,0,1
4077,wikitext,etm,35,114,1,1
4078,wikitext,etm,35,116,1,1
4079,wikitext,etm,35,117,0,1
4080,wikitext,etm,35,118,0,1
4081,wikitext,etm,35,120,0,1
4082,wikitext,etm,35,124,1,1
4083,wikitext,etm,35,126,1,1
4084,wikitext,etm,35,128,1,1
4085,wikitext,etm,35,131,1,1
4086,wikitext,etm,35,137,0,1
4087,wikitext,etm,35,139,1,1
4088,wikitext,etm,35,140,1,1
4089,wikitext,etm,35,146,1,1
4090,wikitext,etm,35,151,1,1
4091,wikitext,etm,35,152,1,1
4092,wikitext,etm,35,157,0,1
4093,wikitext,etm,39,5,0,1
4094,wikitext,etm,39,8,1,1
4095,wikitext,etm,39,10,1,1
4096,wikitext,etm,39,15,1,1
4097,wikitext,etm,39,17,0,1
4098,wikitext,etm,39,44,1,1
4099,wikitext,etm,39,57,0,1
4100,wikitext,etm,39,63,1,1
4101,wikitext,etm,39,64,1,1
4102,wikitext,etm,39,66,1,1
4103,wikitext,etm,39,68,1,1
4104,wikitext,etm,39,69,1,0
4105,wikitext,etm,39,71,0,1
4106,wikitext,etm,39,72,1,1
4107,wikitext,etm,39,80,1,1
4108,wikitext,etm,39,84,1,1
4109,wikitext,etm,39,86,0,1
4110,wikitext,etm,39,94,1,1
4111,wikitext,etm,39,95,1,1
4112,wikitext,etm,39,99,1,1
4113,wikitext,etm,39,106,1,1
4114,wikitext,etm,39,107,1,1
4115,wikitext,etm,39,109,1,1
4116,wikitext,etm,39,113,1,1
4117,wikitext,etm,39,118,1,1
4118,wikitext,etm,39,119,1,1
4119,wikitext,etm,39,120,1,1
4120,wikitext,etm,39,122,0,1
4121,wikitext,etm,39,124,0,1
4122,wikitext,etm,39,126,1,1
4123,wikitext,etm,39,134,1,1
4124,wikitext,etm,39,135,0,1
4125,wikitext,etm,39,142,0,1
4126,wikitext,etm,39,144,0,1
4127,wikitext,etm,39,145,1,1
4128,wikitext,etm,39,146,0,1
4129,wikitext,etm,39,147,0,1
4130,wikitext,etm,39,150,0,1
4131,wikitext,etm,39,154,0,1
4132,wikitext,etm,39,158,0,1
4133,wikitext,etm,39,159,0,1
4134,wikitext,etm,14,2,1,1
4135,wikitext,etm,14,10,1,1
4136,wikitext,etm,14,11,1,1
4137,wikitext,etm,14,15,1,1
4138,wikitext,etm,14,17,1,1
4139,wikitext,etm,14,20,1,1
4140,wikitext,etm,14,25,1,1
4141,wikitext,etm,14,26,1,1
4142,wikitext,etm,14,36,1,1
4143,wikitext,etm,14,39,1,1
4144,wikitext,etm,14,41,1,1
4145,wikitext,etm,14,44,1,1
4146,wikitext,etm,14,45,1,1
4147,wikitext,etm,14,48,1,1
4148,wikitext,etm,14,51,1,1
4149,wikitext,etm,14,55,1,1
4150,wikitext,etm,14,56,1,1
4151,wikitext,etm,14,60,1,1
4152,wikitext,etm,14,61,1,1
4153,wikitext,etm,14,65,1,1
4154,wikitext,etm,14,66,1,1
4155,wikitext,etm,14,67,1,1
4156,wikitext,etm,14,71,1,1
4157,wikitext,etm,14,72,1,1
4158,wikitext,etm,14,75,1,1
4159,wikitext,etm,14,79,1,1
4160,wikitext,etm,14,81,1,1
4161,wikitext,etm,14,85,1,1
4162,wikitext,etm,14,86,0,1
4163,wikitext,etm,14,91,1,1
4164,wikitext,etm,14,103,1,1
4165,wikitext,etm,14,109,1,1
4166,wikitext,etm,14,110,1,1
4167,wikitext,etm,14,112,1,1
4168,wikitext,etm,14,119,1,1
4169,wikitext,etm,14,128,1,1
4170,wikitext,etm,14,137,1,1
4171,wikitext,etm,14,140,1,1
4172,wikitext,etm,14,144,1,1
4173,wikitext,etm,14,146,1,1
4174,wikitext,etm,8,0,0,1
4175,wikitext,etm,8,7,1,1
4176,wikitext,etm,8,11,1,1
4177,wikitext,etm,8,13,1,0
4178,wikitext,etm,8,14,1,1
4179,wikitext,etm,8,15,0,1
4180,wikitext,etm,8,20,1,0
4181,wikitext,etm,8,22,0,1
4182,wikitext,etm,8,27,1,1
4183,wikitext,etm,8,34,0,1
4184,wikitext,etm,8,35,0,1
4185,wikitext,etm,8,36,1,1
4186,wikitext,etm,8,38,1,1
4187,wikitext,etm,8,44,0,1
4188,wikitext,etm,8,46,0,1
4189,wikitext,etm,8,58,0,1
